id,amount_tsh,gps_height,longitude,latitude,num_private,population,status_group
39368,0.0,0,33.57553526,-2.76968444,0,0,others
50903,0.0,325,37.53329665,-6.43373378,0,1,functional needs repair
58506,20.0,905,37.53257805,-3.3712690000000003,0,750,functional needs repair
62662,0.0,0,32.77991416,-8.98118848,0,0,others
18838,20.0,81,39.54228788,-9.8201972,0,1,others
48794,0.0,331,39.00546917,-10.5060299,0,45,functional needs repair
9034,0.0,0,30.68161659,-2.54738502,0,0,functional needs repair
445,0.0,322,36.010470500000004,-9.0861632,0,1,others
29704,0.0,13,39.17335926,-7.28695025,0,200,others
50247,20.0,-51,39.49662112,-8.51057881,0,150,functional needs repair
6624,0.0,0,33.29556846,-8.98698918,0,0,others
27250,0.0,0,31.51759934,-1.59929504,0,0,functional needs repair
16132,70.0,186,39.85898831,-10.75952465,0,700,others
11876,0.0,0,0.0,-2e-08,0,0,functional needs repair
21898,0.0,261,36.91512724,-7.76788929,0,100,functional needs repair
67280,0.0,1577,37.10861745,-3.15376261,0,1,others
34724,200.0,266,36.89598587,-7.80688031,0,100,functional needs repair
40805,0.0,264,38.59639191,-5.29659459,0,450,others
23642,0.0,1781,38.30505238,-4.6386255,8,1,functional needs repair
41556,0.0,2273,34.12424233,-9.25093206,0,0,others
16243,20.0,-3,38.67159968,-7.90762642,0,1,others
18707,0.0,0,31.65597748,-1.83459436,0,0,others
72290,0.0,235,38.63831807,-5.3081763,0,1,others
23571,500.0,1571,34.64484018,-9.03350971,0,45,functional needs repair
21759,0.0,444,37.14080736,-6.78668505,0,140,functional needs repair
39533,0.0,2252,34.60312636,-9.54415933,0,40,functional needs repair
65605,1000.0,1458,37.91427436,-4.15311335,0,40,functional needs repair
59938,0.0,1420,36.953043,-3.15809367,0,1,others
17492,0.0,1233,32.99893617,-2.03031706,0,350,functional needs repair
72842,700.0,1256,34.22023718,-1.39221496,0,500,others
68424,0.0,260,38.28660668,-6.45488558,0,100,others
63865,0.0,0,31.80717696,-1.36352845,0,0,functional needs repair
56712,2000.0,1862,35.931047,-8.26736164,0,45,others
66222,0.0,310,36.87630972,-7.87659648,0,200,others
3715,20.0,34,38.72601725,-6.75489458,0,200,others
19832,0.0,1692,35.08600678,-4.6563914,0,1,functional needs repair
2535,0.0,1331,34.0729024,-2.99120795,0,650,functional needs repair
73479,0.0,0,31.85865012,-1.26149457,0,0,functional needs repair
12220,0.0,0,33.55010885,-3.5829259,0,0,functional needs repair
23117,0.0,1087,30.02736516,-4.93380992,0,150,functional needs repair
26542,0.0,0,33.98213177,-4.29982726,0,0,others
40462,250.0,1547,30.10832518,-4.43788708,0,520,functional needs repair
60944,0.0,0,30.63703164,-2.56642389,0,0,functional needs repair
20935,0.0,0,0.0,-2e-08,0,0,others
8985,450.0,1319,37.21021562,-3.23045693,0,40,others
68520,0.0,0,30.64325785,-2.49232864,0,0,functional needs repair
62403,0.0,1166,36.97507712,-3.36066827,0,120,others
6739,200.0,1022,36.70466839,-8.66439507,0,135,others
70330,0.0,0,33.66204822,-8.98354976,0,0,others
32673,0.0,1620,29.74838639,-4.63661756,0,120,functional needs repair
66323,0.0,0,33.8640848,-8.67615585,0,0,functional needs repair
14405,250.0,1363,30.06960384,-4.32240307,0,590,functional needs repair
40652,500.0,268,36.68275188,-8.13074887,0,1000,functional needs repair
25708,0.0,1121,36.89641124,-3.39444347,0,350,functional needs repair
1113,0.0,0,33.1581778,-8.4174846,0,0,functional needs repair
16188,0.0,1326,34.05088192,-3.005818,0,500,functional needs repair
37126,0.0,958,35.16188884,-11.13319871,0,50,functional needs repair
19334,0.0,288,36.73089734,-8.06239541,0,350,others
11359,0.0,1193,33.69884605,-1.75348936,0,350,functional needs repair
314,0.0,0,30.87873042,-2.89767053,0,0,others
22580,0.0,0,33.33263635,-3.68971914,0,0,others
49623,700.0,1321,30.58997366,-3.65576449,0,450,functional needs repair
7249,0.0,89,39.02170459,-4.99604235,0,80,functional needs repair
3301,0.0,1145,33.39277823,-1.90422611,0,253,others
33382,20.0,1096,36.96477748,-6.06287679,0,250,others
24255,0.0,1303,30.39718297,-5.66477252,0,153,others
48280,0.0,227,37.03559653,-7.79748793,0,300,functional needs repair
66749,0.0,1238,33.02901131,-2.0418279,0,800,functional needs repair
4169,50.0,1428,36.68403853,-3.35706374,0,200,others
55060,25.0,859,37.73053852,-4.06298453,0,879,functional needs repair
24891,0.0,0,31.74826962,-1.46158331,0,0,functional needs repair
62972,0.0,0,0.0,-2e-08,0,0,functional needs repair
58615,0.0,1289,37.55368804,-3.29575816,0,1,others
30999,0.0,1362,37.68488979,-3.70827005,0,80,others
43308,500.0,1775,34.67671886,-9.12465062,0,150,others
50448,0.0,258,36.67561981,-8.13603673,0,500,others
17808,500.0,731,36.1286635,-10.2156478,0,250,others
68190,0.0,0,31.66148424,-1.08735461,0,0,others
26583,20.0,214,39.8420611,-10.45111024,0,209,others
60044,0.0,0,31.40214051,-1.40937167,0,0,functional needs repair
43550,0.0,0,31.55567459,-1.62957282,0,0,others
21919,0.0,0,36.75184141,-6.29540028,0,0,others
24487,20.0,458,37.82949488,-6.77418761,0,200,others
1711,30.0,33,39.28889366,-6.97357579,0,6922,others
43226,0.0,412,38.20905755,-4.80337506,0,50,others
25843,50.0,-25,38.89839893,-6.43774341,0,50,others
8394,0.0,1302,34.02685499,-3.04395898,0,300,functional needs repair
38511,0.0,992,35.92473004,-3.71853605,0,203,others
46285,0.0,1145,32.88676748,-2.03594016,0,2000,others
72348,0.0,0,34.1597386,-3.03670571,0,0,others
36743,0.0,0,33.85364401,-8.82310964,0,0,others
23785,250.0,1416,30.07679312,-4.32193779,0,540,functional needs repair
63704,50.0,-7,38.93820415,-6.50922044,0,30,others
15502,50.0,330,39.386101700000005,-10.98618568,0,1200,others
58178,500.0,672,37.88029328,-4.45419502,0,80,functional needs repair
9300,0.0,0,33.80990975,-3.42327475,0,0,functional needs repair
35839,0.0,0,32.08823826,-5.10624094,0,0,others
52170,0.0,0,35.5281959,-6.07022491,0,0,functional needs repair
23220,0.0,1479,36.65916269,-3.34281382,0,150,others
23812,0.0,1290,37.62640076,-3.21145744,0,1,others
66451,0.0,0,34.69795324,-8.331994400000001,0,0,functional needs repair
41999,0.0,0,34.24819157,-3.20707869,0,0,functional needs repair
47649,500.0,1163,30.41465568,-4.27749341,0,850,others
74012,0.0,0,31.13898484,-1.67218918,0,0,others
67534,0.0,0,30.79929976,-2.43219602,0,0,functional needs repair
14897,0.0,0,34.24777955,-3.20728358,0,0,functional needs repair
472,0.0,0,31.20675346,-1.4256552,0,0,others
71292,0.0,80,38.96242361,-5.24445199,0,120,others
42775,200.0,1757,34.59237372,-9.78479645,0,350,others
72154,0.0,0,31.13642788,-3.1071892000000005,0,0,functional needs repair
56117,0.0,1770,36.50859458,-2.43511036,0,200,functional needs repair
15978,0.0,0,35.63655928,-6.15515319,0,0,functional needs repair
34183,10.0,920,37.11198614,-3.34694922,0,2500,others
53233,0.0,0,34.80187965,-8.21295287,0,0,functional needs repair
54370,0.0,1241,33.7921599,-1.73173235,0,529,functional needs repair
43857,0.0,0,33.7608343,-9.17486615,0,0,functional needs repair
4398,0.0,0,31.41599892,-1.25010771,0,0,others
37927,0.0,1382,35.24906576,-9.78509408,0,0,others
70466,0.0,0,32.96405526,-4.15855832,0,0,others
73763,1000.0,1525,37.88878087,-4.12579076,0,30,functional needs repair
11314,7.0,1385,37.24065322,-3.20750545,0,187,others
7188,0.0,0,0.0,-2e-08,0,0,others
681,0.0,0,33.15131397,-8.63295745,0,0,functional needs repair
58729,0.0,1988,34.18950323,-9.3515866,0,0,others
8626,0.0,0,0.0,-2e-08,0,0,functional needs repair
41656,500.0,396,36.72118602,-8.90621357,0,600,functional needs repair
43323,50.0,1066,36.09714945,-3.55084214,0,1,functional needs repair
47818,0.0,0,33.64667481,-5.43209478,0,0,functional needs repair
38860,3000.0,873,31.38906302,-7.45790547,0,110,functional needs repair
56749,0.0,0,32.52578939,-4.94962949,0,0,others
22779,0.0,291,36.03997558,-8.96321639,0,600,others
5442,500.0,1014,29.73521068,-4.72675756,0,123,functional needs repair
39716,0.0,1595,29.766254,-4.66314199,0,213,functional needs repair
39028,10.0,1504,35.62739617,-3.56532985,0,300,others
32824,6.0,1237,37.49208165,-3.33764834,0,1,others
35237,1000.0,1678,35.54941278,-7.9569351,0,1,others
7527,0.0,2143,34.56277561,-9.32011003,0,250,others
20001,0.0,0,31.79766523,-5.15450993,0,0,others
24021,0.0,0,32.81694078,-7.73843754,0,0,functional needs repair
551,50.0,699,36.95764242,-11.31013756,0,1,functional needs repair
12842,0.0,578,39.27119829,-10.75466312,0,1,others
25874,0.0,0,33.78823379,-3.33236334,0,0,others
34002,0.0,0,0.0,-2e-08,0,0,others
46334,0.0,1165,31.21977568,-6.20730796,0,500,functional needs repair
41261,0.0,387,38.63333231,-10.76109109,0,1,others
71918,0.0,0,31.91374024,-3.37279617,0,0,functional needs repair
73795,1000.0,1593,35.62481148,-7.86116955,0,1,others
45673,0.0,1317,36.95493776,-3.34237283,0,120,others
74096,0.0,0,33.22025405,-3.75027722,0,0,others
48289,50.0,30,38.78077888,-6.64294734,0,1,functional needs repair
21679,0.0,1471,36.88014603,-3.19467375,0,190,others
10486,500.0,1847,36.65252915,-3.25698885,0,150,functional needs repair
51403,0.0,0,0.0,-2e-08,0,0,others
33583,0.0,0,32.85640968,-9.1335996,0,0,functional needs repair
72792,0.0,1250,30.37153442,-5.61745579,0,86,others
22533,0.0,0,0.0,-2e-08,0,0,functional needs repair
38906,10.0,1191,37.18513027,-3.26089461,0,60,others
60431,0.0,0,31.4556522,-1.28530878,0,0,functional needs repair
54888,100.0,447,38.60903798,-10.58370372,0,1500,functional needs repair
40831,0.0,0,0.0,-2e-08,0,0,functional needs repair
47766,250.0,1146,29.9871735,-4.8391468,0,470,functional needs repair
7789,50.0,1526,36.56278721,-5.30579122,0,90,functional needs repair
22681,0.0,0,31.64618228,-2.79420874,0,0,functional needs repair
1015,500.0,1034,29.74520654,-4.73106678,0,60,functional needs repair
55272,0.0,0,0.0,-2e-08,0,0,functional needs repair
62168,1200.0,935,35.71519617,-10.76288413,0,300,functional needs repair
49478,0.0,0,33.78125711,-8.76977462,0,0,functional needs repair
28306,1200.0,737,36.81736271,-10.59052702,0,1,others
71520,0.0,1237,37.97143094,-4.51526212,0,32,others
27736,0.0,0,35.58055715,-6.69601536,0,0,functional needs repair
70821,0.0,0,32.36494102,-8.37045009,0,0,others
17948,2000.0,1617,34.78414375,-8.88998201,0,65,others
57888,0.0,319,38.40066832,-5.12871556,0,500,others
16658,500.0,909,29.65614655,-4.81742378,0,650,functional needs repair
48300,0.0,1802,34.75434968,-9.08665889,0,80,others
73295,0.0,1461,37.5524124,-3.27769958,0,1,functional needs repair
51643,0.0,1651,34.4779614,-9.75937253,0,563,others
30640,0.0,186,39.02833565,-8.56536527,0,389,functional needs repair
13073,0.0,1351,37.65795023,-3.64435051,0,300,others
23741,0.0,0,33.43900502,-2.67377471,0,0,others
36253,0.0,0,31.74645654,-1.46600733,0,0,functional needs repair
67894,0.0,6,38.90245947,-6.44656872,0,500,others
28105,0.0,1241,30.97688205,-3.26813998,0,890,others
60645,0.0,0,33.60120851,-2.94911626,0,0,functional needs repair
22402,200.0,2171,34.47702934,-9.61093958,0,8,functional needs repair
59789,0.0,1336,36.95979484,-3.35052306,0,172,others
23076,500.0,1728,34.76701005,-8.98877341,0,35,others
57632,0.0,1635,35.10817279999999,-4.67937547,0,1,others
19574,500.0,575,37.23245087,-10.95524842,0,1,functional needs repair
18858,0.0,729,38.66131622,-4.89959115,0,150,others
61397,30.0,1537,34.76232384,-4.29802853,0,230,functional needs repair
14138,0.0,0,0.0,-2e-08,0,0,functional needs repair
48322,0.0,0,36.64090009,-6.78233792,0,0,functional needs repair
52400,0.0,1332,36.70167095,-2.73780659,0,500,others
34022,100.0,1050,29.71118051,-4.69495154,0,210,functional needs repair
37236,50.0,-34,38.89998689,-6.43665383,0,80,others
41856,0.0,0,0.0,-2e-08,0,0,functional needs repair
3287,0.0,254,36.35394442,-8.27182685,0,347,others
15948,20.0,289,38.30973497,-6.51852387,0,60,others
65455,0.0,1377,34.2444701,-2.96951144,0,500,functional needs repair
21214,0.0,0,35.87629057,-4.66569825,0,0,functional needs repair
27639,0.0,1482,37.29739264,-3.2161678,0,1,others
44925,0.0,1262,33.00583861,-2.04083538,0,400,functional needs repair
2479,0.0,40,38.98583882,-7.39794673,0,360,others
17496,0.0,259,39.05445791,-10.35793937,0,560,others
11429,0.0,0,33.66203223,-3.4431251000000005,0,0,others
9084,0.0,-25,39.85302534,-7.72209663,0,100,functional needs repair
57748,500.0,1128,34.26982478,-4.25209761,0,345,others
17090,0.0,1179,33.70534198,-1.50107453,0,320,functional needs repair
17779,0.0,0,33.60861225,-9.22145827,0,0,functional needs repair
33411,0.0,1685,37.97083195,-4.49287625,0,320,others
21365,10000.0,1114,37.65735182,-3.19860085,0,1,others
47753,0.0,0,37.26835932,-5.93571136,1,1,others
30438,1000.0,892,35.99585058,-10.7280679,0,360,functional needs repair
10854,1000.0,1716,35.41463792,-8.11344036,0,140,others
43686,2000.0,125,37.85396755,-7.19712582,0,300,others
31588,0.0,264,36.68015469,-8.26472767,0,1,others
64846,0.0,450,37.09042059,-6.86758347,0,150,others
46546,0.0,103,38.97240032,-5.1289529,0,1,functional needs repair
22144,0.0,1470,37.49253691,-3.28438222,0,1,others
12344,0.0,0,36.77948265,-6.21504579,0,0,others
34853,0.0,0,33.93868915,-9.61165417,0,0,others
34295,0.0,1097,37.33443713,-3.28162422,0,35,others
62281,0.0,0,33.00569245,-8.45036836,0,0,functional needs repair
43601,0.0,1597,38.36242835,-4.7236029,6,1,others
19188,0.0,0,30.85051206,-1.41967984,0,0,others
48823,0.0,1303,34.38013699,-2.01755948,0,445,functional needs repair
48817,0.0,1931,35.21361655,-8.56109184,0,0,functional needs repair
65800,0.0,1300,33.04731892,-2.05844575,0,1,others
62759,0.0,0,35.43698745,-5.22752333,0,0,others
19709,0.0,993,30.39011701,-5.10714791,0,950,functional needs repair
71211,500.0,743,37.70564471,-3.59227593,0,400,functional needs repair
13393,0.0,377,38.50378663,-5.59579932,39,100,others
58612,500.0,1202,34.722331700000005,-10.23970101,0,56,others
51037,0.0,1793,31.67092079,-8.51266742,0,275,others
10510,5000.0,504,38.0547523,-4.30596494,0,200,functional needs repair
63334,0.0,99,38.3727893,-6.70975894,0,2683,others
17735,500.0,675,36.16650436,-11.32813002,0,300,others
30703,0.0,0,36.31819778,-6.06619216,0,0,others
9351,600.0,983,29.73523958,-4.80872537,0,500,functional needs repair
30206,250.0,1264,30.30316686,-4.57189359,0,750,others
26569,0.0,0,32.06523006,-5.06596934,0,0,others
22344,0.0,0,33.51028199,-4.23890446,0,0,others
16476,0.0,1735,34.9383953,-8.40408386,0,0,functional needs repair
49938,0.0,0,34.20962059,-3.21757933,0,0,functional needs repair
10864,0.0,0,33.84103209,-9.29223728,0,0,others
70994,0.0,0,30.70666271,-2.41831894,0,0,functional needs repair
62115,0.0,1527,35.73645816,-4.42588665,0,1200,functional needs repair
43120,100.0,1547,36.5318711,-5.31510622,0,1520,functional needs repair
49289,0.0,0,32.24996089,-3.2620543,0,0,functional needs repair
16166,100.0,1074,29.71335558,-4.69198422,0,380,functional needs repair
14466,200.0,1023,29.65732571,-4.7407985,0,200,functional needs repair
60652,3000.0,911,35.41391799,-7.66866294,0,1,others
7839,0.0,1976,34.7369806,-9.69082547,0,53,others
69472,0.0,0,30.64852489,-2.49417232,0,0,functional needs repair
73359,0.0,928,35.14629669,-10.74787749,0,40,functional needs repair
65199,0.0,1267,36.7337886,-3.44118569,0,150,others
45446,0.0,0,33.35838292,-3.8248312000000007,0,0,others
2695,2000.0,1523,31.09808422,-7.34493571,0,850,others
8717,0.0,0,32.88330237,-9.17117242,0,0,functional needs repair
17553,0.0,0,33.16933163,-2.69367691,0,0,others
43008,0.0,1073,35.33584213,-3.37389605,0,2807,functional needs repair
10566,500.0,759,37.31166482,-3.4087284,0,50,others
11802,500.0,456,37.06100298,-6.86066449,0,350,others
41443,0.0,1438,30.63990917,-3.62866673,0,500,functional needs repair
1905,0.0,0,31.48263048,-1.43381507,0,0,functional needs repair
7482,0.0,0,31.83237952,-1.02155778,0,0,functional needs repair
72655,0.0,0,31.75268789,-1.49069549,0,0,functional needs repair
68651,500.0,1502,34.67635028,-4.238336,0,243,others
268,0.0,0,31.78760087,-1.4059427,0,0,functional needs repair
62863,10.0,486,39.33084833,-10.67065294,0,300,functional needs repair
47301,0.0,0,32.17469708,-2.49136663,0,0,others
61542,100.0,861,29.78663442,-4.98302868,0,500,functional needs repair
31570,0.0,1103,34.95645553,-5.83238439,0,150,others
17155,0.0,0,38.50003144,-5.21800514,0,200,others
49468,0.0,0,30.96238815,-1.72879153,0,0,others
14649,0.0,0,33.60998729,-8.87406694,0,0,others
54999,0.0,0,33.22680504,-4.75148213,0,0,others
3590,0.0,1277,30.52605404,-3.53287538,0,130,others
43905,0.0,2150,35.45363015,-4.050279,0,246,others
20403,0.0,0,30.52439741,-2.54807032,0,0,functional needs repair
69892,0.0,1199,37.62948817,-3.27810682,0,1,others
54378,0.0,0,0.0,-2e-08,0,0,functional needs repair
12339,2000.0,1132,31.06696225,-6.27306097,0,200,others
34857,0.0,0,0.0,-2e-08,0,0,functional needs repair
21742,0.0,0,0.0,-2e-08,0,0,functional needs repair
64614,0.0,1161,32.09185993,-6.81098137,0,400,functional needs repair
59232,2000.0,1421,36.10809929,-7.52613329,0,150,others
70864,0.0,974,35.88531206,-3.3738241,0,1,others
34715,0.0,1496,36.60509201,-3.30583285,0,200,others
58053,300.0,1410,37.66692778,-3.58884292,0,300,others
43367,0.0,0,31.9183146,-3.30225714,0,0,functional needs repair
5639,0.0,0,35.88192871,-6.68434718,0,0,functional needs repair
53120,200.0,1088,29.67899193,-4.70487548,0,300,functional needs repair
70935,0.0,0,0.0,-2e-08,0,0,functional needs repair
73934,0.0,0,0.0,-2e-08,0,0,functional needs repair
20261,0.0,0,0.0,-2e-08,0,0,functional needs repair
43324,500.0,1300,30.48314446,-5.6148197,0,21,functional needs repair
16265,0.0,1566,36.73910261,-3.3503674,0,200,others
33328,0.0,-40,40.13707275,-10.28149546,0,230,others
67609,50.0,35,39.46193113,-9.48351863,0,1,functional needs repair
70362,1000.0,0,37.18319017,-6.050218,0,350,others
72957,0.0,0,36.12881908,-5.01140293,0,0,others
27849,25.0,1113,36.72061279,-3.83917584,0,150,others
64745,0.0,0,31.62563564,-1.23383754,0,0,functional needs repair
44235,0.0,0,35.97256879,-4.70823467,0,0,functional needs repair
48427,200.0,264,36.89984829,-7.84639328,0,250,functional needs repair
32665,0.0,1317,37.42601096,-3.31448657,0,50,others
5500,0.0,1484,34.92588147,-11.11987317,0,56,functional needs repair
59102,7200.0,1726,35.91834892,-3.17692667,0,100,others
58076,0.0,0,0.0,-2e-08,0,0,functional needs repair
24406,500.0,1709,34.47285033,-9.80535491,0,61,others
65176,0.0,0,30.60597243,-2.55293037,0,0,functional needs repair
9105,500.0,1993,36.64508621,-3.21988115,0,150,others
46561,500.0,1528,34.74667829,-8.85826097,0,57,others
3756,0.0,0,32.81935362,-7.74506904,0,0,functional needs repair
41638,0.0,0,36.28753265,-6.65218395,0,0,others
61561,0.0,1740,37.57826362,-3.15404108,0,1,functional needs repair
15030,20.0,25,38.88952777,-5.61097972,41,400,others
26240,0.0,1326,35.75211748,-2.13799058,0,300,others
40689,0.0,0,31.62963123,-1.23898692,0,0,functional needs repair
20600,50.0,1173,34.94290028,-6.24497994,0,250,others
52576,0.0,1346,34.1207627,-2.91276712,0,500,functional needs repair
66092,25000.0,1761,34.71644111,-9.12832268,0,300,functional needs repair
13711,0.0,0,0.0,-2e-08,0,0,functional needs repair
51754,0.0,0,0.0,-2e-08,0,0,functional needs repair
46256,0.0,0,31.590409,-1.84148631,0,0,others
47815,0.0,0,36.03705692,-4.73238011,0,0,functional needs repair
71232,0.0,0,33.664772,-9.35557024,0,0,functional needs repair
65796,0.0,0,33.94566702,-9.60088147,0,0,others
32606,0.0,1338,34.15852039,-2.9646603,0,300,functional needs repair
47214,500.0,952,29.74053072,-4.75518579,0,165,functional needs repair
42447,50.0,1064,36.09634183,-3.55242019,0,1,functional needs repair
66167,0.0,0,33.82824256,-9.17456884,0,0,functional needs repair
71887,0.0,0,33.1317179,-5.11646967,0,0,others
49354,0.0,1084,36.38604993,-4.78767794,0,15300,functional needs repair
54961,0.0,1001,37.64812508,-3.79036479,0,40,functional needs repair
13342,0.0,0,33.93912212,-3.43962448,0,0,functional needs repair
66420,0.0,-43,39.81916929,-7.89045891,0,100,functional needs repair
19865,0.0,0,31.95866119,-3.3452242999999995,0,0,functional needs repair
56302,0.0,1634,31.76507469,-8.77350039,0,50,others
5331,0.0,995,30.39110654,-5.10686283,0,400,functional needs repair
59287,0.0,0,33.14898936,-8.6355634,0,0,functional needs repair
31514,500.0,1023,29.74069266,-4.73229699,0,150,functional needs repair
17466,1000.0,226,36.68999989,-8.13254517,0,100,others
66066,500.0,1521,34.56972337,-8.98372785,0,150,others
69723,200.0,1240,37.88495604,-4.3866192,0,70,others
34897,0.0,0,33.00226638,-8.53595353,0,0,others
60698,3000.0,984,29.92106619,-4.80538216,0,620,functional needs repair
78,3000.0,402,37.69294503,-11.17178117,0,1,others
40345,0.0,0,32.02027289,-4.04266702,0,0,others
11954,500.0,1822,34.81195427,-9.0917223,0,6,others
16800,0.0,0,33.02660083,-4.19049956,0,0,others
34617,0.0,2003,34.50454702,-9.25263079,0,40,others
49055,0.0,856,29.65868402,-4.83662294,0,714,functional needs repair
73337,0.0,1408,34.52612476,-1.70281431,0,520,functional needs repair
34028,0.0,0,30.48420793,-2.82765477,0,0,others
65935,0.0,0,33.4771868,-3.39921689,0,0,others
65481,0.0,0,34.04926879999999,-3.5887069,0,0,others
12846,2000.0,1538,34.81937844,-4.38978954,0,245,others
38344,0.0,2040,34.747573100000004,-9.60202709,0,59,others
56806,100.0,1054,29.71340137,-4.69494779,0,155,functional needs repair
15979,0.0,0,34.37356,-8.70451105,0,0,others
64750,0.0,-39,39.54381168,-9.1089517,0,890,functional needs repair
44920,0.0,0,30.99009042,-1.65932535,0,0,functional needs repair
71425,0.0,960,35.86911651,-3.32179053,0,1,others
17747,0.0,1750,37.56331501,-3.24981319,0,1,functional needs repair
72306,0.0,0,31.76264677,-2.63622959,0,0,others
56571,0.0,0,33.57327894,-9.23563829,0,0,functional needs repair
20303,0.0,1430,36.43708808,-3.76149247,0,1,others
2819,50.0,371,39.48125507,-10.67364945,0,600,functional needs repair
29984,10.0,-41,40.16028683,-10.27225659,0,229,others
10424,2000.0,1498,31.05283916,-7.29077067,0,450,functional needs repair
60822,0.0,1289,30.52836277,-5.60328213,0,176,others
8847,500.0,1378,33.93699855,-1.6774361,0,350,others
13039,0.0,1101,36.0520363,-3.68506859,0,1,others
52825,50.0,95,40.14488694,-10.4066665,0,400,others
40393,0.0,1670,38.37667127,-4.647289499999999,0,1,others
6064,0.0,827,31.76280178,-7.80742304,0,150,others
25015,0.0,370,39.12423405,-10.85491137,0,70,functional needs repair
26035,200.0,278,36.89117503,-7.86093487,0,300,others
29044,0.0,0,33.348417100000006,-8.95814789,0,0,others
56005,50.0,1507,36.57647892,-5.31170638,0,182,functional needs repair
47529,0.0,0,0.0,-2e-08,0,0,functional needs repair
53316,0.0,0,31.13757725,-3.11788128,0,0,functional needs repair
64395,0.0,0,32.96062027,-4.119464700000001,0,0,functional needs repair
14420,0.0,1625,35.03193732,-4.65690412,0,1500,functional needs repair
29700,10.0,812,37.47430329,-3.38877216,0,5,others
22710,250.0,1132,29.97388223,-4.83804348,0,260,functional needs repair
38279,0.0,0,33.40749822,-3.14138525,0,0,others
48601,10.0,80,39.37088643,-10.29792461,0,324,others
22006,3000.0,1102,35.09269485,-9.87665198,0,67,others
45018,500.0,891,36.64093787,-6.8358968,0,580,others
72541,0.0,1314,34.02905489,-3.01689777,0,500,functional needs repair
46087,0.0,0,31.37933079,-1.21003725,0,0,functional needs repair
5452,0.0,1515,34.74502032,-4.77106127,0,1,functional needs repair
21577,0.0,1183,33.08722639,-2.08542374,0,1800,functional needs repair
14174,20.0,1591,34.9423889,-4.72199061,0,150,functional needs repair
39242,0.0,0,32.96700926,-2.50658954,0,0,others
55587,50.0,1522,36.5615501,-5.30929288,0,1,others
43031,20.0,1287,34.84974233,-5.73559986,0,450,others
27837,6.0,1529,37.44270443,-3.31043297,0,10,others
25792,0.0,280,36.92947732,-7.73946229,0,50,functional needs repair
28790,0.0,1454,36.77163003,-3.34788303,0,210,functional needs repair
4697,0.0,0,32.24054071,-3.32199351,0,0,others
69781,0.0,1243,34.12709711,-1.29005544,0,530,others
61078,30.0,135,39.29174878,-10.31913075,0,1,others
55000,0.0,287,39.11624847,-9.9026459,0,380,functional needs repair
59401,0.0,324,38.83916317,-10.20372176,0,268,others
7519,0.0,1379,37.579911200000005,-3.28972656,0,1,functional needs repair
8699,500.0,1573,35.14300047,-9.2600308,0,150,others
23010,500.0,1720,34.90620546,-9.05679887,0,80,others
67877,0.0,0,30.48742933,-2.82996919,0,0,others
60919,0.0,0,34.37944424,-3.68418845,0,0,others
13721,10.0,1690,37.15503123,-3.18169014,0,75,others
48123,0.0,841,31.77270691,-7.80441189,0,400,functional needs repair
9643,0.0,0,0.0,-2e-08,0,0,functional needs repair
5640,100.0,543,36.8894827,-6.74137235,0,300,others
10440,0.0,1811,35.31079677,-4.22842835,0,200,others
36450,0.0,1072,34.97921877,-5.70848831,0,250,functional needs repair
69292,0.0,343,38.81168592,-10.61587122,0,156,others
57122,0.0,1158,34.13077606,-1.40238654,0,254,others
4722,0.0,0,31.04397388,-1.25709639,0,0,others
57149,0.0,0,36.20486919,-6.92107334,0,0,others
2429,0.0,1484,36.608379,-3.31172828,0,400,others
18553,0.0,1301,30.86716554,-3.36900573,0,350,others
42751,0.0,1113,36.44832139,-3.08093797,0,1,functional needs repair
43708,0.0,1274,30.51053904,-5.59732544,0,120,functional needs repair
46919,0.0,1821,35.57910124,-4.1059173,0,230,functional needs repair
6936,0.0,1335,34.55532076,-4.21151711,0,325,others
65131,0.0,422,39.44243886,-10.82953699,0,1,functional needs repair
57146,0.0,0,33.54039595,-9.16704334,0,0,others
10461,0.0,0,0.0,-2e-08,0,0,others
11037,0.0,0,32.21919084,-3.99455855,0,0,others
8318,5000.0,1971,34.60443489,-9.21182229,0,130,others
57204,0.0,967,35.91952549,-3.63092455,0,1,functional needs repair
53166,0.0,0,33.55675475,-8.63946482,0,0,functional needs repair
24129,0.0,1569,34.74728991,-4.13276104,0,258,functional needs repair
30527,0.0,1041,37.41106233,-3.32855741,0,1,functional needs repair
44458,500.0,994,29.72796853,-4.75498884,0,125,functional needs repair
11675,0.0,0,30.7850024,-2.53596442,0,0,functional needs repair
14772,0.0,799,37.39329741,-3.35655966,0,1,others
73055,250.0,1110,29.9643479,-4.84112073,0,290,functional needs repair
15795,0.0,1903,31.67648363,-8.13076879,0,960,others
59869,0.0,1719,30.30669268,-6.17958155,0,250,functional needs repair
52559,0.0,1102,31.02374625,-6.30997055,0,150,functional needs repair
12526,500.0,1704,34.91558888,-9.01696461,0,40,others
24103,0.0,0,0.0,-2e-08,0,0,functional needs repair
2412,1000.0,1192,30.0112047,-4.82377756,0,2500,functional needs repair
68421,0.0,0,32.215687599999995,-3.44373831,0,0,functional needs repair
60281,0.0,0,33.8638229,-8.67515612,0,0,others
37891,0.0,0,31.985621,-3.21391183,0,0,others
17164,500.0,846,31.93286254,-8.06906666,0,270,functional needs repair
